CueName	CueID	StimName	StimID
28_M849_STD124.jpg	IM_81ui44C55d1oJJI	Spider_2.jpg	IM_cOR5FokyfKgK8qW
29_M774_STD117.jpg	IM_cT0WQFntrOiHau2	Stingray_2.jpg	IM_1ET0MNFoIK91jO6
2_M851_STD093.jpg	IM_bxDVF4fdLUAG43Y	Sunflower_1.jpg	IM_bqfYIvgrNynOrmm
30_M790_STD064.jpg	IM_4Sf6Euqv7t1DUwu	Swingset_1.jpg	IM_6DRlEZFdaTOl9Pw
31_M845_STD132.jpg	IM_9YPtqQE0JWaaK0K	Thunderstorm_1.jpg	IM_8Jk7cTV4H5l03vU
32_M835_STD094.jpg	IM_9XfyhG3MwTwK61M	Thunderstorm_9.jpg	IM_094PvADMeK3TAii
3_M838_STD121.jpg	IM_56Y4tnxPfcDisBM	Tickling_1.jpg	IM_dms8wIxxZuBqdqS
4_M805_STD092.jpg	IM_6foU8YAe0lWphEa	Wedding_4.jpg	IM_9XgWtdUtngRp15Q
5_M783_STD071.jpg	IM_6POOokZqHM00N2S	Wolf_1.jpg	IM_4PDRZkoUzCkSou2
6_M799_STD149.jpg	IM_e4l2COBujaul3H8	Woods_1.jpg	IM_7VvBDwV7VF0K7ki
7_M828_STD102.jpg	IM_ehDmdOKYVJhnv7g	Yarn_3.jpg	IM_9Mr5KS90Po5AQqG
8_M832_STD090.jpg	IM_eM5K6bvr7ZCwFaC	Yarn_4.jpg	IM_eP51peueY1epYdE
9_M812_STD116.jpg	IM_ddmSqWGQiDqS3Yi	Yoga_5.jpg	IM_4SEe8bCKL55GmnI
			
