SUBJ,Name,Encode,Stim,Vcat,Acat,Vrate,Arate,Vrt,Art,Recall,Rrt,VrateOASIS,ArateOASIS
AMYR21PT02,Camping 2.jpg,0,0,1,0,999,999,999,999,0,3.53161099995486,999,999
AMYR21PT02,Fireworks 2.jpg,0,0,1,1,999,999,999,999,0,7.90170260006562,999,999
AMYR21PT02,Cold 6.jpg,1,0,1,1,999,999,999,999,1,6.12577339983545,999,999
AMYR21PT02,Boxing 2.jpg,0,0,0,1,999,999,999,999,1,7.68825559993275,999,999
AMYR21PT02,Fire 3.jpg,0,0,0,1,999,999,999,999,0,1.87894450011663,999,999
AMYR21PT02,Ambulance 2.jpg,1,0,0,0,999,999,999,999,0,3.34046890004538,999,999
AMYR21PT02,Band 2.jpg,1,0,1,0,999,999,999,999,1,1.56209570006467,999,999
AMYR21PT02,Toilet 4.jpg,1,0,0,0,999,999,999,999,1,2.1859118998982,999,999
AMYR21PT02,Parasailing 2.jpg,1,0,1,1,999,999,999,999,0,10.8635696999263,999,999
AMYR21PT02,Band 1.jpg,0,0,1,0,999,999,999,999,0,2.20285760005936,999,999
AMYR21PT02,Happy pose 1.jpg,0,0,1,0,999,999,999,999,1,3.58037430001423,999,999
AMYR21PT02,Sad pose 3.jpg,1,0,0,0,999,999,999,999,1,2.02805790002458,999,999
AMYR21PT02,Gazing 6.jpg,0,0,1,0,999,999,999,999,0,2.56414040015079,999,999
AMYR21PT02,War 6.jpg,0,0,0,1,999,999,999,999,0,2.18247570004314,999,999
AMYR21PT02,Police 1.jpg,1,0,0,1,999,999,999,999,1,1.41157549992204,999,999
AMYR21PT02,Barbeque 2.jpg,0,0,1,0,999,999,999,999,0,3.81157210003585,999,999
AMYR21PT02,Fireworks 3.jpg,1,1,1,1,999,999,999,999,1,2.08974570012651,999,999
AMYR21PT02,Car race 1.jpg,0,0,1,0,999,999,999,999,0,7.33183070016094,999,999
AMYR21PT02,Mother 7.jpg,0,0,1,1,999,999,999,999,0,10.2698405000847,999,999
AMYR21PT02,Sleepy pose 2.jpg,1,1,0,0,999,999,999,999,1,1.65518949995749,999,999
AMYR21PT02,Gazing 7.jpg,1,1,1,0,999,999,999,999,1,1.36376450001262,999,999
AMYR21PT02,Skinhead 1.jpg,0,0,0,0,999,999,999,999,0,2.32882799999788,999,999
AMYR21PT02,Bored pose 4.jpg,1,1,0,0,999,999,999,999,0,3.65855000005104,999,999
AMYR21PT02,Archery 2.jpg,0,0,1,0,999,999,999,999,0,2.85606839996763,999,999
AMYR21PT02,Sailing 2.jpg,1,0,1,1,999,999,999,999,1,1.02256450010464,999,999
AMYR21PT02,Celebration 1.jpg,0,0,1,0,999,999,999,999,1,1.44916479988024,999,999
AMYR21PT02,Garbage dump 8.jpg,0,0,0,0,999,999,999,999,0,5.28105970006436,999,999
AMYR21PT02,Couple 8.jpg,1,0,1,1,999,999,999,999,1,6.3191685997881,999,999
AMYR21PT02,Beach 4.jpg,0,0,1,0,999,999,999,999,0,2.0794995999895,999,999
AMYR21PT02,Explosion 3.jpg,1,0,0,1,999,999,999,999,0,5.1265177000314,999,999
AMYR21PT02,School 5.jpg,0,0,1,0,999,999,999,999,0,1.37397100008093,999,999
AMYR21PT02,Dancing 9.jpg,1,1,1,0,999,999,999,999,1,1.23793700011447,999,999
AMYR21PT02,Memorial 3.jpg,0,0,0,0,999,999,999,999,0,4.19581390009262,999,999
AMYR21PT02,War 3.jpg,0,0,0,1,999,999,999,999,1,5.93998240004294,999,999
AMYR21PT02,Bored face 1.jpg,1,1,0,0,999,999,999,999,1,1.12711110012606,999,999
AMYR21PT02,Parachuting 4.jpg,0,0,1,1,999,999,999,999,1,0.933023700024933,999,999
AMYR21PT02,Child labor 2.jpg,0,0,0,0,999,999,999,999,1,2.80407990003005,999,999
AMYR21PT02,Birthday 2.jpg,1,0,1,0,999,999,999,999,1,1.25695609999821,999,999
AMYR21PT02,School 8.jpg,0,0,1,0,999,999,999,999,1,1.37710519996472,999,999
AMYR21PT02,Funeral 1.jpg,1,0,0,1,999,999,999,999,1,1.18123409990221,999,999
AMYR21PT02,Dancing 7.jpg,1,1,1,0,999,999,999,999,1,1.53819889994338,999,999
AMYR21PT02,Sleepy pose 4.jpg,0,0,0,0,999,999,999,999,0,2.80639809998684,999,999
AMYR21PT02,Yoga 2.jpg,0,0,0,0,999,999,999,999,0,1.10043199989013,999,999
AMYR21PT02,Sad pose 1.jpg,0,0,0,0,999,999,999,999,0,1.13220020011067,999,999
AMYR21PT02,Destruction 9.jpg,1,1,0,0,999,999,999,999,0,1.50324949994683,999,999
AMYR21PT02,Dead bodies 3.jpg,0,0,0,1,999,999,999,999,0,0.915043300017715,999,999
AMYR21PT02,Car crash 3.jpg,0,0,0,1,999,999,999,999,0,1.27023340016603,999,999
AMYR21PT02,Biking 1.jpg,0,0,1,0,999,999,999,999,0,1.00500099989586,999,999
AMYR21PT02,Shooting 1.jpg,1,0,0,1,999,999,999,999,1,1.18697000015527,999,999
AMYR21PT02,Depressed pose 2.jpg,1,0,0,0,999,999,999,999,1,0.807377299992368,999,999
AMYR21PT02,Beach 6.jpg,0,0,1,0,999,999,999,999,1,1.57376479986124,999,999
AMYR21PT02,Parachuting 1.jpg,0,0,1,1,999,999,999,999,1,0.914239200064912,999,999
AMYR21PT02,Cliff diver 3.jpg,0,0,1,1,999,999,999,999,0,1.43550299992785,999,999
AMYR21PT02,Football player 1.jpg,0,0,1,0,999,999,999,999,0,1.1558904000558,999,999
AMYR21PT02,Sleepy pose 3.jpg,1,0,0,0,999,999,999,999,0,6.28046749997884,999,999
AMYR21PT02,Barbeque 1.jpg,1,0,1,0,999,999,999,999,1,2.17422579997219,999,999
AMYR21PT02,Rafting 3.jpg,0,0,1,1,999,999,999,999,1,0.78965810011141,999,999
AMYR21PT02,School 6.jpg,1,1,1,0,999,999,999,999,1,2.13162250001915,999,999
AMYR21PT02,School 7.jpg,1,1,1,0,999,999,999,999,1,1.17949509993196,999,999
AMYR21PT02,Dog attack 2.jpg,1,0,0,1,999,999,999,999,1,1.28101289994083,999,999
AMYR21PT02,Plane crash 3.jpg,0,0,0,1,999,999,999,999,0,3.71323830005713,999,999
AMYR21PT02,Soldiers 9.jpg,0,0,0,1,999,999,999,999,0,7.15043739997782,999,999
AMYR21PT02,Rafting 5.jpg,0,0,1,1,999,999,999,999,1,4.5759989998769,999,999
AMYR21PT02,Camping 8.jpg,0,0,0,0,999,999,999,999,1,2.96702990005724,999,999
AMYR21PT02,Baby 4.jpg,0,0,1,1,999,999,999,999,1,1.16960350004956,999,999
AMYR21PT02,Parade 1.jpg,0,0,1,0,999,999,999,999,0,1.83645020006225,999,999
AMYR21PT02,Sailing 1.jpg,0,0,1,1,999,999,999,999,0,1.30255909985863,999,999
AMYR21PT02,Skier 1.jpg,0,0,1,1,999,999,999,999,0,1.27216900000349,999,999
AMYR21PT02,Mother 6.jpg,1,0,1,1,999,999,999,999,1,1.44290930009447,999,999
AMYR21PT02,Wedding 10.jpg,0,0,1,1,999,999,999,999,1,1.40837620012462,999,999
AMYR21PT02,War 1.jpg,1,1,0,1,999,999,999,999,1,1.01232099998742,999,999
AMYR21PT02,War 7.jpg,0,0,0,1,999,999,999,999,1,3.68114949995652,999,999
AMYR21PT02,Sleepy pose 1.jpg,0,0,0,0,999,999,999,999,0,1.46866320003755,999,999
AMYR21PT02,Bored pose 1.jpg,0,0,0,0,999,999,999,999,0,1.00955910002813,999,999
AMYR21PT02,Frisbee 1.jpg,0,0,1,0,999,999,999,999,0,0.945742100011557,999,999
AMYR21PT02,Rollercoaster 2.jpg,1,0,1,1,999,999,999,999,0,6.38180000009015,999,999
AMYR21PT02,Happy pose 3.jpg,0,0,1,0,999,999,999,999,0,2.33871149993502,999,999
AMYR21PT02,Mother 1.jpg,0,0,1,1,999,999,999,999,1,0.97174539999105,999,999
AMYR21PT02,Hang gliding 2.jpg,0,0,1,1,999,999,999,999,1,1.57023680000566,999,999
AMYR21PT02,Fire 7.jpg,0,0,0,1,999,999,999,999,0,1.22268959996291,999,999
AMYR21PT02,Hangover 1.jpg,0,0,0,0,999,999,999,999,0,1.92787169991061,999,999
AMYR21PT02,Car accident 4.jpg,0,0,0,0,999,999,999,999,0,2.90286219981499,999,999
AMYR21PT02,Couple 6.jpg,0,0,1,1,999,999,999,999,1,3.28396439994685,999,999
AMYR21PT02,Frustrated pose 7.jpg,1,0,0,0,999,999,999,999,1,0.994593399809673,999,999
AMYR21PT02,Bored pose 6.jpg,1,0,1,0,999,999,999,999,1,0.787735200021416,999,999
AMYR21PT02,Angry pose 1.jpg,0,0,0,0,999,999,999,999,1,0.938866599928588,999,999
AMYR21PT02,Gazing 4.jpg,0,0,1,0,999,999,999,999,1,1.94327199994586,999,999
AMYR21PT02,Beach 7.jpg,0,0,1,1,999,999,999,999,0,1.31298290006816,999,999
AMYR21PT02,Ambulance 1.jpg,1,1,0,1,999,999,999,999,0,4.485836799955,999,999
AMYR21PT02,Skydiving 1.jpg,0,0,1,1,999,999,999,999,1,1.73410969995894,999,999
AMYR21PT02,Dessert 8.jpg,0,0,1,0,999,999,999,999,0,1.62451320001855,999,999
AMYR21PT02,Gun 2.jpg,0,0,0,1,999,999,999,999,0,1.13810919993557,999,999
AMYR21PT02,Camping 3.jpg,0,0,1,0,999,999,999,999,0,1.82477500010282,999,999
AMYR21PT02,Camping 1.jpg,1,1,1,0,999,999,999,999,1,6.79561120015569,999,999
AMYR21PT02,Car accident 1.jpg,1,1,0,1,999,999,999,999,0,1.59683470008895,999,999
AMYR21PT02,Rock climbing 3.jpg,0,0,1,1,999,999,999,999,1,1.31053100014105,999,999
AMYR21PT02,Explosion 1.jpg,0,0,0,1,999,999,999,999,0,4.58431689999998,999,999
AMYR21PT02,Dancing 6.jpg,0,0,1,0,999,999,999,999,0,2.3450734000653,999,999
AMYR21PT02,Frustrated pose 8.jpg,0,0,0,0,999,999,999,999,0,3.07197990012355,999,999
AMYR21PT02,Car crash 2.jpg,0,0,0,1,999,999,999,999,0,1.35680860001594,999,999
AMYR21PT02,War 4.jpg,1,0,0,1,999,999,999,999,1,4.30273130000569,999,999
AMYR21PT02,Rollercoaster 1.jpg,0,0,1,1,999,999,999,999,1,0.936273200204596,999,999
AMYR21PT02,Dancing 2.jpg,0,0,1,0,999,999,999,999,0,2.07737229997292,999,999
AMYR21PT02,Cliff diver 1.jpg,0,0,1,1,999,999,999,999,1,9.36535139987245,999,999
AMYR21PT02,Fire 2.jpg,0,0,0,1,999,999,999,999,0,1.16877579991706,999,999
AMYR21PT02,Thunderstorm 6.jpg,1,0,1,1,999,999,999,999,1,2.0896109000314,999,999
AMYR21PT02,Frustrated pose 2.jpg,1,1,0,0,999,999,999,999,1,0.963080300018191,999,999
AMYR21PT02,Thunderstorm 1.jpg,0,0,0,1,999,999,999,999,0,6.03960909997113,999,999
AMYR21PT02,Destruction 6.jpg,0,0,0,1,999,999,999,999,0,1.64164760010317,999,999
AMYR21PT02,Garbage dump 1.jpg,0,0,0,0,999,999,999,999,0,2.72649229993112,999,999
AMYR21PT02,Celebration 2.jpg,0,0,1,1,999,999,999,999,0,3.41970630013384,999,999
AMYR21PT02,Picnic 2.jpg,0,0,1,0,999,999,999,999,1,1.56292469985783,999,999
AMYR21PT02,Soldiers 7.jpg,1,1,0,1,999,999,999,999,1,1.02442799997516,999,999
AMYR21PT02,Children 1.jpg,0,0,1,0,999,999,999,999,0,0.996653700014576,999,999
AMYR21PT02,Flood 1.jpg,0,0,0,1,999,999,999,999,1,4.14700079988688,999,999
AMYR21PT02,Parachuting 3.jpg,1,1,1,1,999,999,999,999,1,0.69315840001218,999,999
AMYR21PT02,Couple 4.jpg,1,1,1,1,999,999,999,999,1,0.762415600009263,999,999
AMYR21PT02,War 5.jpg,0,0,0,1,999,999,999,999,0,3.28961480013095,999,999
AMYR21PT02,Skydiving 3.jpg,0,0,1,1,999,999,999,999,0,4.28698820015416,999,999
AMYR21PT02,Sad pose 7.jpg,0,0,0,0,999,999,999,999,0,0.992959199938923,999,999
AMYR21PT02,War 8.jpg,0,0,0,1,999,999,999,999,0,1.00007460010238,999,999
AMYR21PT02,Child labor 1.jpg,1,0,1,0,999,999,999,999,1,2.4389969999902,999,999
AMYR21PT02,War 2.jpg,0,0,0,1,999,999,999,999,0,1.31892210012302,999,999
AMYR21PT02,Flood 3.jpg,1,1,0,1,999,999,999,999,1,1.44836989999749,999,999
AMYR21PT02,Sad pose 5.jpg,0,0,0,0,999,999,999,999,1,1.65588639979251,999,999
AMYR21PT02,Hang gliding 1.jpg,0,0,1,1,999,999,999,999,0,1.08694250020199,999,999
AMYR21PT02,Rock climbing 2.jpg,1,1,1,1,999,999,999,999,1,1.19322859984823,999,999
AMYR21PT02,Camping 4.jpg,1,1,1,0,999,999,999,999,1,1.09595960006118,999,999
AMYR21PT02,Bungee jumping 1.jpg,0,0,1,1,999,999,999,999,0,1.55949379992671,999,999
AMYR21PT02,Couple 7.jpg,0,0,1,1,999,999,999,999,0,1.05283410008997,999,999
AMYR21PT02,Destruction 8.jpg,1,1,0,1,999,999,999,999,0,3.0885685000103,999,999
AMYR21PT02,Soldiers 8.jpg,0,0,0,0,999,999,999,999,0,2.62693220004439,999,999
AMYR21PT02,Camping 9.jpg,1,1,0,0,999,999,999,999,1,1.83116569998674,999,999
AMYR21PT02,Father 1.jpg,0,0,1,1,999,999,999,999,0,2.04854550003074,999,999
AMYR21PT02,Dead bodies 1.jpg,1,1,0,1,999,999,999,999,0,0.742050700122491,999,999
AMYR21PT02,Soldiers 3.jpg,0,0,1,1,999,999,999,999,0,4.11948289978318,999,999
AMYR21PT02,Explosion 2.jpg,0,0,0,1,999,999,999,999,0,1.03041879995726,999,999
AMYR21PT02,Massage 2.jpg,1,1,1,1,999,999,999,999,1,1.21531939995475,999,999
AMYR21PT02,Flood 2.jpg,1,1,0,0,999,999,999,999,1,0.917618100065738,999,999
AMYR21PT02,Bloody knife 2.jpg,0,0,0,0,999,999,999,999,0,1.13157869991846,999,999
AMYR21PT02,Police 4.jpg,0,0,0,0,999,999,999,999,0,1.90915620001033,999,999
AMYR21PT02,Camping 7.jpg,1,1,1,0,999,999,999,999,0,1.04886580002494,999,999
AMYR21PT02,Depressed pose 1.jpg,0,0,0,0,999,999,999,999,1,1.20962159987539,999,999
AMYR21PT02,Skydiving 2.jpg,1,1,1,1,999,999,999,999,1,1.86713740020059,999,999
AMYR21PT02,Destruction 7.jpg,1,1,0,0,999,999,999,999,1,1.18806540011428,999,999
AMYR21PT02,Fire 11.jpg,1,0,0,1,999,999,999,999,1,1.11451320000924,999,999
AMYR21PT02,Depressed pose 3.jpg,0,0,0,1,999,999,999,999,0,2.84364269999787,999,999
AMYR21PT02,Angry face 1.jpg,0,0,0,0,999,999,999,999,1,1.1860646000132,999,999
AMYR21PT02,Miserable pose 5.jpg,1,0,0,0,999,999,999,999,1,0.734057799912989,999,999
AMYR21PT02,Nude couple 10.jpg,0,0,1,1,999,999,999,999,1,1.83227699995041,999,999
AMYR21PT02,Picnic 4.jpg,0,0,1,0,999,999,999,999,0,2.70909289992414,999,999
AMYR21PT02,Astronaut 1.jpg,0,0,1,1,999,999,999,999,0,0.954737999942154,999,999
AMYR21PT02,Musician 1.jpg,0,0,1,0,999,999,999,999,0,1.18514469987713,999,999
AMYR21PT02,Police 5.jpg,0,0,0,1,999,999,999,999,0,1.61711570015177,999,999
AMYR21PT02,Wedding 5.jpg,0,0,1,1,999,999,999,999,0,1.55350889987312,999,999
AMYR21PT02,Bungee jumping 2.jpg,0,0,1,1,999,999,999,999,0,2.94220169982873,999,999
AMYR21PT02,Dancing 8.jpg,1,0,1,0,999,999,999,999,0,4.45240639988333,999,999
AMYR21PT02,Soldiers 10.jpg,0,0,0,1,999,999,999,999,1,1.91939840000123,999,999
AMYR21PT02,Collaboration 1.jpg,0,0,1,0,999,999,999,999,0,5.14222569996491,999,999
AMYR21PT02,Camping 6.jpg,0,0,0,0,999,999,999,999,0,3.01509079989046,999,999
AMYR21PT02,Thunderstorm 11.jpg,0,0,0,1,999,999,999,999,1,3.53098969999701,999,999
AMYR21PT02,Rafting 2.jpg,1,1,1,1,999,999,999,999,1,0.677942899987102,999,999
AMYR21PT02,Prison 2.jpg,0,0,0,0,999,999,999,999,1,1.16350849997252,999,999
AMYR21PT02,Destruction 2.jpg,0,0,0,0,999,999,999,999,0,1.15739540010691,999,999
AMYR21PT02,Dog attack 1.jpg,0,0,0,1,999,999,999,999,1,1.3318055998534,999,999
AMYR21PT02,Car crash 1.jpg,1,1,0,1,999,999,999,999,1,1.11516789998859,999,999
AMYR21PT02,Exercise 3.jpg,0,0,1,1,999,999,999,999,0,1.99083919986151,999,999
AMYR21PT02,Rugby 2.jpg,0,0,1,0,999,999,999,999,0,3.65411859983578,999,999
AMYR21PT02,Guitar 1.jpg,0,0,1,0,999,999,999,999,0,0.878051100065932,999,999
AMYR21PT02,Gun 8.jpg,1,0,0,0,999,999,999,999,0,4.48394890013151,999,999
AMYR21PT02,Destruction 1.jpg,0,0,0,1,999,999,999,999,0,1.66308510000817,999,999
AMYR21PT02,Yoga 5.jpg,0,0,0,0,999,999,999,999,1,1.85402389988303,999,999
AMYR21PT02,Miserable pose 2.jpg,0,0,0,0,999,999,999,999,1,1.04520289995708,999,999
AMYR21PT02,Graveyard 1.jpg,0,0,0,0,999,999,999,999,0,1.10276710009202,999,999
AMYR21PT02,Frustrated pose 5.jpg,0,0,0,0,999,999,999,999,1,0.80588119989261,999,999
AMYR21PT02,Happy pose 2.jpg,1,0,1,0,999,999,999,999,1,1.35307039995678,999,999
AMYR21PT02,Fireman 1.jpg,1,0,0,1,999,999,999,999,1,4.23090809979476,999,999
AMYR21PT02,School 1.jpg,0,0,1,0,999,999,999,999,0,1.2724836000707,999,999
AMYR21PT02,Tornado 4.jpg,0,0,0,1,999,999,999,999,0,1.0694469998125,999,999
AMYR21PT02,Ambulance 3.jpg,0,0,0,0,999,999,999,999,0,0.939763699891046,999,999
AMYR21PT02,Police 2.jpg,0,0,0,1,999,999,999,999,0,2.78907349985093,999,999
AMYR21PT02,Cemetery 5.jpg,0,0,0,1,999,999,999,999,0,1.21801299997605,999,999
AMYR21PT02,Dog attack 3.jpg,0,0,0,1,999,999,999,999,0,1.15944180008955,999,999
AMYR21PT02,Skydiving 5.jpg,0,0,1,1,999,999,999,999,1,3.45563199999742,999,999
AMYR21PT02,Bored pose 3.jpg,0,0,0,0,999,999,999,999,0,7.13902850006707,999,999
AMYR21PT02,Parachuting 2.jpg,1,0,1,1,999,999,999,999,0,0.936467600055039,999,999
AMYR21PT02,Couple 9.jpg,0,0,1,0,999,999,999,999,0,0.919510400155559,999,999
AMYR21PT02,Beach 8.jpg,1,0,1,0,999,999,999,999,0,0.766357199987397,999,999
AMYR21PT02,Dead bodies 2.jpg,0,0,0,1,999,999,999,999,0,0.582417499972507,999,999
AMYR21PT02,Skydiving 4.jpg,1,1,1,1,999,999,999,999,1,1.72641370003112,999,999
AMYR21PT02,Boxing 1.jpg,0,0,0,0,999,999,999,999,0,2.64079299988225,999,999
AMYR21PT02,Dancing 4.jpg,0,0,1,0,999,999,999,999,1,1.41292020003311,999,999
AMYR21PT04,Parasailing 2,1,0,1,1,4,4,0.199988699983805,1.83322469997802,999,999,5.12871287128713,4.3495145631068
AMYR21PT04,Sad pose 3,1,0,0,0,1,1,0.833229099982418,1.3831063999969,999,999,2.87037037037037,3.74038461538462
AMYR21PT04,Beach 8,1,0,1,0,7,7,11.9490768999967,12.2824376000208,999,999,5.85294117647059,3.89108910891089
AMYR21PT04,Explosion 3,1,0,0,1,6,6,1.63330029998906,7.06614270000136,999,999,2.64814814814815,4.92307692307692
AMYR21PT04,Bored pose 4,1,1,0,0,4,4,0.166616100003012,0.566611899994314,999,999,3.12745098039216,3.01980198019802
AMYR21PT04,Sailing 2,1,1,1,1,6,6,0.133476499991957,1.74994020001031,999,999,5.30392156862745,4.56435643564356
AMYR21PT04,Car crash 1,1,1,0,1,1,1,0.166650900006061,0.450069200014696,999,999,1.85294117647059,4.55445544554455
AMYR21PT04,Band 2,1,1,1,0,7,7,0.0332372999982908,2.01634080000804,999,999,5.15686274509804,3.84158415841584
AMYR21PT04,Frustrated pose 2,1,0,0,0,1,1,0.766594600019744,1.08322960001533,999,999,2.63725490196078,3.48514851485149
AMYR21PT04,Ambulance 1,1,0,0,1,2,2,0.53326090000337,0.74996149999788,999,999,2.33333333333333,4.16346153846154
AMYR21PT04,Birthday 2,1,0,1,0,3,3,0.0667191999964416,2.06652789999498,999,999,5.32673267326733,3.37864077669903
AMYR21PT04,Couple 4,1,0,1,1,6,6,0.0333749999990687,2.19980989999021,999,999,5.97058823529412,4.53465346534653
AMYR21PT04,Camping 1,1,1,1,0,4,4,0.16667609999422,0.416672599996673,999,999,5.6039603960396,3.25242718446602
AMYR21PT04,Ambulance 2,1,1,0,0,5,5,0.600173499988159,0.833579999976791,999,999,3.17821782178218,3.41176470588235
AMYR21PT04,Skydiving 2,1,1,1,1,4,4,1.26654039998539,1.61652549999417,999,999,5.33333333333333,4.6039603960396
AMYR21PT04,Shooting 1,1,1,0,1,6,6,0.166630899999291,0.483236400003079,999,999,3.34313725490196,4.42574257425743
AMYR21PT04,Dancing 7,1,0,1,0,3,3,0.0666616000235081,0.383231400017394,999,999,5.87037037037037,3.375
AMYR21PT04,Bored face 1,1,0,0,0,3,3,3.49976050000987,3.74971319999895,999,999,3.64814814814815,2.375
AMYR21PT04,Dead bodies 1,1,0,0,1,4,4,0.733304099994712,1.01666920000571,999,999,1.1980198019802,4.51456310679612
AMYR21PT04,Skydiving 4,1,0,1,1,6,6,0.966662099992391,1.23325710001518,999,999,5.3921568627451,4.3960396039604
AMYR21PT04,School 7,1,1,1,0,5,5,0.766682599991327,1.06652930000564,999,999,5.64705882352941,3.19
AMYR21PT04,Funeral 1,1,1,0,1,6,6,2.0998694000009,2.43309870001394,999,999,2.92156862745098,4.23762376237624
AMYR21PT04,Camping 9,1,1,0,0,2,2,1.33323750001728,1.61656880000373,999,999,3.99019607843137,3.4950495049505
AMYR21PT04,Parachuting 2,1,1,1,1,5,5,1.46650779998163,1.79984519997379,999,999,5.43137254901961,4.33663366336634
AMYR21PT04,Sleepy pose 2,1,0,0,0,5,5,0.800084999995306,1.09995559998788,999,999,3.63725490196078,2.6039603960396
AMYR21PT04,Mother 6,1,0,1,1,6,6,0.433297699986724,0.749932000006083,999,999,6.07843137254902,4.44554455445545
AMYR21PT04,Dancing 9,1,0,1,0,7,7,0.700076976092532,0.983218400011538,999,999,5.58415841584158,3.83495145631068
AMYR21PT04,Police 1,1,0,0,1,7,7,1.03321409999626,1.31664850001107,999,999,2.58823529411765,4.27722772277228
AMYR21PT04,Bored pose 6,1,1,1,0,6,6,1.09991160000209,1.38321369999903,999,999,4.55882352941176,3.38613861386139
AMYR21PT04,Destruction 7,1,1,0,0,2,2,1.49990570000955,1.81648850001511,999,999,2.00990099009901,3.85436893203884
AMYR21PT04,Couple 8,1,1,1,1,6,6,1.66643990000011,1.98323250000249,999,999,5.75925925925926,4.16346153846154
AMYR21PT04,Flood 3,1,1,0,1,2,2,1.66650500000105,1.98314490000485,999,999,2.29411764705882,4.28712871287129
AMYR21PT04,Cold 6,1,0,1,1,7,7,1.19987899999251,1.43319439998595,999,999,4.96078431372549,4.28712871287129
AMYR21PT04,Happy pose 2,1,0,1,0,7,7,0.833302099985303,1.11659900000086,999,999,5.6078431372549,3.93069306930693
AMYR21PT04,Soldiers 7,1,0,0,1,5,5,1.49991260000388,1.81654989998788,999,999,2.61386138613861,4.07766990291262
AMYR21PT04,Sleepy pose 3,1,0,0,0,6,6,1.39997490000678,1.73319159998209,999,999,3.70588235294118,2.35643564356436
AMYR21PT04,Flood 2,1,1,0,0,4,4,1.19991690001916,1.48328210000182,999,999,2.35643564356436,3.85436893203884
AMYR21PT04,Fireworks 3,1,1,1,1,7,7,0.7999051999941,1.11653830000432,999,999,6.08823529411765,4.63366336633663
AMYR21PT04,War 1,1,1,0,1,7,7,0.966563199996017,1.28334899997571,999,999,1.75925925925926,5
AMYR21PT04,Dancing 8,1,1,1,0,6,6,0.96662889997242,1.29982179999934,999,999,5.31372549019608,3.40594059405941
AMYR21PT04,Massage 2,1,0,1,1,7,7,1.03318899997976,1.31657819999964,999,999,5.75490196078431,4.11881188118812
AMYR21PT04,Barbeque 1,1,0,1,0,4,4,1.76653570000781,2.066484400013,999,999,4.7156862745098,3.07920792079208
AMYR21PT04,Destruction 8,1,0,0,1,4,4,1.03323100000853,1.2998664000188,999,999,2.23529411764706,4.22772277227723
AMYR21PT04,Depressed pose 2,1,0,0,0,4,4,0.916941400006181,1.23351280001225,999,999,3.48514851485149,3.24271844660194
AMYR21PT04,Car accident 1,1,1,0,1,1,1,0.666663499985589,0.966665499989176,999,999,2.14705882352941,4.0990099009901
AMYR21PT04,Child labor 1,1,1,1,0,4,4,1.33323650000966,1.64984920001007,999,999,4.25925925925926,3.27884615384615
AMYR21PT04,Miserable pose 5,1,1,0,0,6,6,1.09977709999657,1.4331383999961,999,999,2.95098039215686,3.44554455445545
AMYR21PT04,Thunderstorm 6,1,1,1,1,7,7,0.833301400009077,1.14985799998976,999,999,4.50925925925926,4.50961538461539
AMYR21PT04,Rollercoaster 2,1,0,1,1,7,7,0.966781099996297,1.24998600000981,999,999,5.37254901960784,5.11881188118812
AMYR21PT04,Fireman 1,1,0,0,1,6,6,1.26655949998531,1.56661099998746,999,999,3.09803921568627,4.86138613861386
AMYR21PT04,Toilet 4,1,0,0,0,4,4,1.76649079998606,2.03313830000116,999,999,2.53465346534653,3.15533980582524
AMYR21PT04,School 6,1,0,1,0,6,6,1.73313649999909,2.04976829999941,999,999,5.6078431372549,3.0990099009901
AMYR21PT04,Frustrated pose 7,1,1,0,0,5,5,1.29995889999554,1.58323730001575,999,999,2.69607843137255,3.25
AMYR21PT04,Dog attack 2,1,1,0,1,6,6,1.43301789878751,1.69974909879966,999,999,3.42574257425743,4.47572815533981
AMYR21PT04,Camping 7,1,1,1,0,5,5,1.23341179999989,1.56665280001471,999,999,5.2156862745098,2.98019801980198
AMYR21PT04,Rafting 2,1,1,1,1,7,7,0.799869100010255,1.08311269999831,999,999,4.82352941176471,4.82178217821782
AMYR21PT04,War 4,1,0,0,1,6,6,1.33324980002362,1.66655660001561,999,999,2.97058823529412,4.78217821782178
AMYR21PT04,Destruction 9,1,0,0,0,5,5,1.19998190001934,1.44994650001172,999,999,3.55555555555556,2.48543689320388
AMYR21PT04,Rock climbing 2,1,0,1,1,5,5,1.13321229998837,1.43319499999052,999,999,4.67647058823529,4.64356435643564
AMYR21PT04,Camping 4,1,0,1,0,6,6,1.23303740000119,1.49967509999988,999,999,5.65686274509804,3.22772277227723
AMYR21PT04,Gazing 7,1,1,1,0,6,6,1.2998946000007,1.61650219999137,999,999,4.98039215686275,3.56435643564356
AMYR21PT04,Parachuting 3,1,1,1,1,5,5,1.79984240001068,2.08315590000711,999,999,5.38613861386139,4.78640776699029
AMYR21PT04,Gun 8,1,1,0,0,7,7,0.899945199984359,1.16661409998778,999,999,3.07920792079208,3.94174757281553
AMYR21PT04,Fire 11,1,1,0,1,6,6,1.26659549999749,1.56655230000615,999,999,1.75490196078431,5.31683168316832
AMYR21PT04,Band 2.jpg,1,1,1,0,999,999,999,999,1,13.2140079999808,999,999
AMYR21PT04,Couple 9.jpg,0,0,1,0,999,999,999,999,0,5.44989379995968,999,999
AMYR21PT04,Beach 6.jpg,0,0,1,0,999,999,999,999,1,5.03982160007581,999,999
AMYR21PT04,Depressed pose 1.jpg,0,0,0,0,999,999,999,999,1,5.09321490000002,999,999
