CueName,CueID,StimName,StimID
17_M839_STD116.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_b7XzSFNOGvEokXY"">",Galaxy_8.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_0BSoIaDRfcPVrzE"">"
1_M789_STD122.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_3h0X57qc6BiVsLI"">",Garbage_dump_3.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_e3PZ5M5GOAdT58q"">"
2_M340_STD255.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_a63Uyi5VlDUjJjw"">",Spider_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_cOR5FokyfKgK8qW"">"
28_M849_STD124.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_81ui44C55d1oJJI"">",Bed_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_cGbMXoZa5WMlI4S"">"
20_M827_STD141.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_7VEgYl37M7q2lUy"">",Nude_woman_12.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_egoMvb7zb1jlzoO"">"
16_M806_STD087.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_41nxrxQKkFGwrdA"">",Yoga_5.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_4SEe8bCKL55GmnI"">"
5_M783_STD071.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_6POOokZqHM00N2S"">",Soldiers_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_aaRWinxTq1IGhj8"">"
22_M277_STD139.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_2b0pFwdKNTFbMVg"">",Cat_6.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_8HUjdVAJenEQOTs"">"
6_M799_STD149.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_e4l2COBujaul3H8"">",Chipmunk_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_6rRYgnkrRA2xBX0"">"
15_M718_STD115.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_51nVNVHT9vLHoqi"">",Cotton_swabs_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_8JpKeAdqIE7oyB8"">"
26_M842_STD090.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_bClou9Uptn8GMTk"">",Wolf_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_4PDRZkoUzCkSou2"">"
28_M316_STD144.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_0GPqzWdaYVhX2JM"">",Memorial_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_bj6DQa4O9VAaKPk"">"
15_M279_STD154.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_5sCNcDvxpfgXd42"">",Fence_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_ebrGyVbKbo32wjY"">"
31_M845_STD132.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_9YPtqQE0JWaaK0K"">",Doctor_4.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_b7sOSUmD7W0uoZ0"">"
4_M226_STD081.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_3CoZ69yuN60zExM"">",Memorial_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_1LJpLeLwRdOQOGy"">"
12_M302_STD156.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_bOe5LJ2lIepTFoG"">",Goat_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_enDk2WJJbNdUGP4"">"
12_M786_STD106.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_6loTFcZ9lQIyU5M"">",Dirt_5.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_5h88sdMR59FSsWW"">"
8_M321_STD290.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_bwkGi6ty2y2xGxU"">",Dancing_6.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_6heTIFeGdVDZJIO"">"
27_M817_STD130.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_3gfP1hLvK9fHrue"">",Angry_face_5.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_02El2zUBr5Co73w"">"
25_M287_STD207.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_benYDvoUSOIMf66"">",Skijump_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_0etizlGMWTzR8ou"">"
4_M805_STD092.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_6foU8YAe0lWphEa"">",Neutral_pose_3.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_1FyaNyObUNlTRPg"">"
20_M308_STD205.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_eRmUiShguXfAkNo"">",Soccer_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_0xhYElyD5KxlwOO"">"
17_M316_STD124.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_3sKlpfPKpXRRLVA"">",Yarn_4.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_eP51peueY1epYdE"">"
13_M285_STD158.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_bkib2iauEtTQMlM"">",Destruction_2.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_cMEHh7ASVbLUrrM"">"
32_M835_STD094.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_9XfyhG3MwTwK61M"">",Wedding_4.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_9XgWtdUtngRp15Q"">"
22_M874_STD084.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_8p0j8jMti9TiaKG"">",Thunderstorm_9.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_094PvADMeK3TAii"">"
19_M274_STD136.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_cHKYKgG4TbHldzw"">",Scared_face_4.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_d066D468OQNCwjY"">"
30_M478_STD294.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_2t9nToWmlj794O2"">",Tickling_1.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_dms8wIxxZuBqdqS"">"
7_M381_STD232.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_2mlFdS3zGY772TA"">",Dog_attack_3.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_1M5ZnlylxDill6m"">"
3_M311_STD168.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_8ChRx7sV4qIeolM"">",Gun_5.jpg,"<img src=""https://dartmouth.co1.qualtrics.com/CP/Graphic.php?IM=IM_ahiwhTgRf8IPjv0"">"
